Municipio,Circunscripcion,Partido,Candidato,Votos,Partido_Votos,Partido_P,P
NO APLICA,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,BLANCA SOFIA SAAVEDRA BECERRA,540,50795,12.04%,0.12%
NO APLICA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,EDUARDO JESUS SANCHEZ GIRALDO,540,51338,12.17%,0.12%
NO APLICA,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,ALBA ROCIO ROMERO GARCIA,539,49984,11.85%,0.12%
NO APLICA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,CAMILO BORRERO MARTINEZ,539,51338,12.17%,0.12%
NO APLICA,NACIONAL,AHORA COLOMBIA,JENNIFER DALLEY PEDRAZA SANDOVAL,538,49979,11.85%,0.12%
NO APLICA,NACIONAL,AHORA COLOMBIA,JORGE IVAN GOMEZ URREGO,538,49979,11.85%,0.12%
NO APLICA,NACIONAL,AHORA COLOMBIA,MARIA LUCIA VILLALBA GOMEZ,538,49979,11.85%,0.12%
NO APLICA,NACIONAL,FRENTE AMPLIO UNITARIO,RUTH ALEXANDRA ARDILA DE LAS SALAS,538,47903,11.36%,0.12%
NO APLICA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,JELITZA FERNANDA RESTREPO AVILA,538,51338,12.17%,0.12%
NO APLICA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,VALENTINA CORREA RESTREPO,538,51338,12.17%,0.12%
NO APLICA,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,GLADIS ARIAS JIMENEZ,537,50079,11.87%,0.12%
NO APLICA,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,NATALIA ISABEL RINCON GALVAN,537,50079,11.87%,0.12%
NO APLICA,NACIONAL,COALICIÓN FUERZA CIUDADANA,MARIA DE LOS REMEDIOS CHILEGUIT PANA,537,33538,7.95%,0.12%
NO APLICA,NACIONAL,COALICIÓN FUERZA CIUDADANA,NELSON JOSE FUENTES BALLESTA,537,33538,7.95%,0.12%
NO APLICA,NACIONAL,COALICIÓN FUERZA CIUDADANA,ROBERTO MAYORGA MAYORGA,537,33538,7.95%,0.12%
NO APLICA,NACIONAL,CREEMOS,LAURA MARCELA GAMBOA PATERNINA,537,11111,2.63%,0.12%
NO APLICA,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,KATHERINE GALAN JIMENEZ,537,49984,11.85%,0.12%
NO APLICA,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,JULIAN ANDRES HENAO CHACON,537,50795,12.04%,0.12%
NO APLICA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,ANA MARCELA LUCERO MOLINA,537,51338,12.17%,0.12%
NO APLICA,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,BEATRIZ LORENA RIOS CUELLAR,536,50079,11.87%,0.12%
NO APLICA,NACIONAL,FRENTE AMPLIO UNITARIO,LUZ ISMELDA AREVALO QUIROGA,536,47903,11.36%,0.12%
NO APLICA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,YURANY QUIROGA CRUZ,536,51338,12.17%,0.12%
NO APLICA,NACIONAL,AHORA COLOMBIA,CARLOS ARNULFO JIMENEZ QUINTERO,535,49979,11.85%,0.12%
NO APLICA,NACIONAL,ALIANZA POR COLOMBIA,GERVASIO GARCES MORENO,535,48491,11.5%,0.12%
NO APLICA,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,GEORGINA RIVERA TORRES,535,50079,11.87%,0.12%
NO APLICA,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,REINALDO DE JESUS SIERRA RAMIREZ,535,50079,11.87%,0.12%
NO APLICA,NACIONAL,CREEMOS,ELIECER CAMACHO JIMENEZ,535,11111,2.63%,0.12%
NO APLICA,NACIONAL,FRENTE AMPLIO UNITARIO,ELSY MARIA MARMOLEJO GARCIA,535,47903,11.36%,0.12%
NO APLICA,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,RAFAEL ANDRES NAVARRO CRANE,535,49984,11.85%,0.12%
NO APLICA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,CRISTINA DEL ROSARIO CABRERA MENDEZ,535,51338,12.17%,0.12%
NO APLICA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,YESSICA PAOLA JUNCO RAYO,535,51338,12.17%,0.12%
NO APLICA,NACIONAL,AHORA COLOMBIA,CHARLES FIGUEROA LOPERA,534,49979,11.85%,0.12%
NO APLICA,NACIONAL,FRENTE AMPLIO UNITARIO,GUSTAVO ADOLFO SANABRIA REY,534,47903,11.36%,0.12%
NO APLICA,NACIONAL,FRENTE AMPLIO UNITARIO,JONATHAN EDUARDO GAITAN SERRANO,534,47903,11.36%,0.12%
NO APLICA,NACIONAL,MOVIMIENTO SALVACIÓN NACIONAL,PAULA ANDREA CASTILLO ESLAVA,534,24908,5.9%,0.12%
NO APLICA,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,JUAN DIEGO GOMEZ JIMENEZ,534,49984,11.85%,0.12%
NO APLICA,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,LACIDES CARMELO TRUJILLO CARRILLO,534,49984,11.85%,0.12%
NO APLICA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,CESAR AUGUSTO LOPEZ MORALES,534,51338,12.17%,0.12%
NO APLICA,NACIONAL,ALIANZA POR COLOMBIA,JUAN DAVID GOMEZ CAMACHO,533,48491,11.5%,0.12%
NO APLICA,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,GRACE MILENA GRANADOS HERNANDEZ,533,50079,11.87%,0.12%
NO APLICA,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,PAULINO RIASCOS RIASCOS,533,50079,11.87%,0.12%
NO APLICA,NACIONAL,FRENTE AMPLIO UNITARIO,MIGUEL ALARCON BLANCO,533,47903,11.36%,0.12%
NO APLICA,NACIONAL,MOVIMIENTO SALVACIÓN NACIONAL,CARLOS ALBERTO CUARTAS QUICENO,533,24908,5.9%,0.12%
NO APLICA,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,LADY JHOANNA RAMIREZ GIRALDO,533,50795,12.04%,0.12%
NO APLICA,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,NORMA HURTADO SANCHEZ,533,50795,12.04%,0.12%
NO APLICA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,GERMAN CASTRO VEGA,533,51338,12.17%,0.12%
NO APLICA,NACIONAL,AHORA COLOMBIA,LINA MARCELA PEÑA ZUBIRIA,532,49979,11.85%,0.12%
NO APLICA,NACIONAL,ALIANZA POR COLOMBIA,AYDA LUCIA GOMEZ URREGO,532,48491,11.5%,0.12%
NO APLICA,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,ELIECER CRECENCIO QUIÑONES ANGULO,532,50079,11.87%,0.12%
NO APLICA,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,CIRO ALFONSO GALVIS MUÑOZ,532,49984,11.85%,0.12%
NO APLICA,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,GERSON AUGUSTO RAMIREZ TERAN,532,49984,11.85%,0.12%
NO APLICA,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,JORGE ALIRIO RAYO LOZADA,532,49984,11.85%,0.12%
NO APLICA,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,SANDRA MILENA GUTIERREZ MURCIA,532,50795,12.04%,0.12%
NO APLICA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,ALIX YIRLEY VARGAS TORRADO,532,51338,12.17%,0.12%
NO APLICA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,ANA FLOR ALBA VILLAMIL OSMA,532,51338,12.17%,0.12%
NO APLICA,NACIONAL,AHORA COLOMBIA,HAROLD DE JESUS MAESTRE MERCADO,531,49979,11.85%,0.12%
NO APLICA,NACIONAL,ALIANZA POR COLOMBIA,DIVINA LUZ OBREDOR LUNA,531,48491,11.5%,0.12%
NO APLICA,NACIONAL,COALICIÓN FUERZA CIUDADANA,CARLOS HUMBERTO RUIZ RAMIREZ,531,33538,7.95%,0.12%
NO APLICA,NACIONAL,COALICIÓN FUERZA CIUDADANA,JOSE ARISTARCO SIERRA PEREZ,531,33538,7.95%,0.12%
NO APLICA,NACIONAL,FRENTE AMPLIO UNITARIO,MARTHA ESTELLA DURANTE ALZATE,531,47903,11.36%,0.12%
NO APLICA,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,ANDRES FELIPE CARO CARVAJAL,531,49984,11.85%,0.12%
NO APLICA,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,JENNIFER ALEXANDRA BUITRAGO PEÑA,531,49984,11.85%,0.12%
NO APLICA,NACIONAL,AHORA COLOMBIA,JORGE IVAN AREVALO PEREZ,530,49979,11.85%,0.12%
NO APLICA,NACIONAL,AHORA COLOMBIA,SANDRA STELLA FONSECA ARENAS,530,49979,11.85%,0.12%
NO APLICA,NACIONAL,ALIANZA POR COLOMBIA,ALAN JESUS EDMUNDO JARA URZOLA,530,48491,11.5%,0.12%
NO APLICA,NACIONAL,ALIANZA POR COLOMBIA,WENDY ALEXANDRA TRUJILLO RAMIREZ,530,48491,11.5%,0.12%
NO APLICA,NACIONAL,COALICIÓN FUERZA CIUDADANA,CARLOS GERMAN DIAZ DIAZ,530,33538,7.95%,0.12%
NO APLICA,NACIONAL,CREEMOS,LIDA GREGORIA DRAGO CALY,530,11111,2.63%,0.12%
NO APLICA,NACIONAL,FRENTE AMPLIO UNITARIO,EDGAR ALFONSO GOMEZ ROMAN,530,47903,11.36%,0.12%
NO APLICA,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,CARLOS ARMANDO SUSSMAN PEÑA,530,49984,11.85%,0.12%
NO APLICA,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,VIVIANA PATRICIA BLELL CERVANTES,530,49984,11.85%,0.12%
NO APLICA,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,YURY PAULINA CHAVARRO RAMOS,530,50795,12.04%,0.12%
NO APLICA,NACIONAL,AHORA COLOMBIA,YADIRES MARTINEZ RODRIGUEZ,529,49979,11.85%,0.12%
NO APLICA,NACIONAL,ALIANZA POR COLOMBIA,VICTOR ALFONSO BECERRA SALAZAR,529,48491,11.5%,0.12%
NO APLICA,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,ERIKA RAMIREZ ARISTIZABAL,529,49984,11.85%,0.12%
NO APLICA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,ANGIE MALLERLINE MEDINA ROJAS,529,51338,12.17%,0.12%
NO APLICA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,CARLOS ALBERTO CORREDOR ANGULO,529,51338,12.17%,0.12%
NO APLICA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,CARLOS ANDRES DIAZ RAMIREZ,529,51338,12.17%,0.12%
NO APLICA,NACIONAL,AHORA COLOMBIA,ALEXANDER TORRES RAMIREZ,528,49979,11.85%,0.12%
NO APLICA,NACIONAL,ALIANZA POR COLOMBIA,FRANKLIN BARBOSA BERMUDEZ,528,48491,11.5%,0.12%
NO APLICA,NACIONAL,ALIANZA POR COLOMBIA,RUTH ANGELICA MENA FIGUEROA,528,48491,11.5%,0.12%
NO APLICA,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,HILDA ROCIO GIRALDO CARDONA,528,50079,11.87%,0.12%
NO APLICA,NACIONAL,MOVIMIENTO SALVACIÓN NACIONAL,JUAN CARLOS SALAZAR URIBE,528,24908,5.9%,0.12%
NO APLICA,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,CARMEN SOFIA LOPEZ PORTILLO,528,50795,12.04%,0.12%
NO APLICA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,ANA CECILIA VARGAS FORERO,528,51338,12.17%,0.12%
NO APLICA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,JAMES STEVE CANIZALES SERRANO,528,51338,12.17%,0.12%
NO APLICA,NACIONAL,AHORA COLOMBIA,ALEJANDRO RUBIO SABOGAL,527,49979,11.85%,0.12%
NO APLICA,NACIONAL,ALIANZA POR COLOMBIA,JONATHAN FERNEY PULIDO HERNANDEZ,527,48491,11.5%,0.12%
NO APLICA,NACIONAL,COALICIÓN FUERZA CIUDADANA,OCTAVIO LOPEZ SIERRA,527,33538,7.95%,0.12%
NO APLICA,NACIONAL,COALICIÓN FUERZA CIUDADANA,SANDRA RAMIREZ LOBO SILVA,527,33538,7.95%,0.12%
NO APLICA,NACIONAL,CREEMOS,NATALIA EUGENIA LOPEZ FUENTES,527,11111,2.63%,0.12%
NO APLICA,NACIONAL,FRENTE AMPLIO UNITARIO,DORA LUQUERNA REYES,527,47903,11.36%,0.12%
NO APLICA,NACIONAL,MOVIMIENTO SALVACIÓN NACIONAL,CARLOS EDUARDO PIMIENTA TATIS,527,24908,5.9%,0.12%
NO APLICA,NACIONAL,MOVIMIENTO SALVACIÓN NACIONAL,OLGA LUCIA CARO JACOME,527,24908,5.9%,0.12%
NO APLICA,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,IRINA ROSA VEGA VERGARA,527,49984,11.85%,0.12%
NO APLICA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,CAMILO HUMBERTO OLANO ORTIZ,527,51338,12.17%,0.12%
NO APLICA,NACIONAL,ALIANZA POR COLOMBIA,ANDRES SANTIAGO LEON PINEDA,526,48491,11.5%,0.12%
NO APLICA,NACIONAL,ALIANZA POR COLOMBIA,MANUEL ANTONIO GARCES GRANJA,526,48491,11.5%,0.12%
NO APLICA,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,JOSE NICOLAS GOMEZ MEDINA,526,50079,11.87%,0.12%
NO APLICA,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,NELSON JAVIER LOPEZ RODRIGUEZ,526,50079,11.87%,0.12%
NO APLICA,NACIONAL,FRENTE AMPLIO UNITARIO,LUIS ENRIQUE PERDOMO CUBIDES,526,47903,11.36%,0.12%
NO APLICA,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,JOHAN RAFAEL MACIAS MACIAS,526,49984,11.85%,0.12%
NO APLICA,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,MARLY YURLEY RODRIGUEZ HERRERA,526,49984,11.85%,0.12%
NO APLICA,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,ALFREDO RAFAEL DELUQUE ZULETA,526,50795,12.04%,0.12%
NO APLICA,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,526,50795,12.04%,0.12%
NO APLICA,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,PATRICIA EUGENIA BLANCO FADUL,526,50795,12.04%,0.12%
NO APLICA,NACIONAL,AHORA COLOMBIA,NUBIA ESTHER COTRINA ROMERO,525,49979,11.85%,0.12%
NO APLICA,NACIONAL,FRENTE AMPLIO UNITARIO,OLGA MILENA FLOREZ SIERRA,525,47903,11.36%,0.12%
NO APLICA,NACIONAL,MOVIMIENTO SALVACIÓN NACIONAL,ENRIQUE GOMEZ MARTINEZ,525,24908,5.9%,0.12%
NO APLICA,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,YULY COLMENARES APONTE,525,49984,11.85%,0.12%
NO APLICA,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,JUAN CARLOS GARCES ROJAS,525,50795,12.04%,0.12%
NO APLICA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,EDILSA DEL SOCORRO TORRES OSORIO,525,51338,12.17%,0.12%
NO APLICA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,JOSE JAMES OSPINA MURILLO,525,51338,12.17%,0.12%
NO APLICA,NACIONAL,ALIANZA POR COLOMBIA,OSCAR IVAN PALACIO TAMAYO,524,48491,11.5%,0.12%
NO APLICA,NACIONAL,ALIANZA POR COLOMBIA,SEBASTIAN ROMERO RESTREPO,524,48491,11.5%,0.12%
NO APLICA,NACIONAL,FRENTE AMPLIO UNITARIO,FABIO ARIAS GIRALDO,524,47903,11.36%,0.12%
NO APLICA,NACIONAL,FRENTE AMPLIO UNITARIO,FARITH CASTRO QUINTERO,524,47903,11.36%,0.12%
NO APLICA,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,ANDRES FERNANDO VASQUEZ VARGAS,524,49984,11.85%,0.12%
NO APLICA,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,DANIEL RESTREPO CARMONA,524,49984,11.85%,0.12%
NO APLICA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,LUIS CEPEDA CIFUENTES,524,51338,12.17%,0.12%
NO APLICA,NACIONAL,AHORA COLOMBIA,HEINER DENIS LEAL POLICITIVO,523,49979,11.85%,0.12%
NO APLICA,NACIONAL,AHORA COLOMBIA,LEIDY JOHANNA CARMONA CASTILLO,523,49979,11.85%,0.12%
NO APLICA,NACIONAL,ALIANZA POR COLOMBIA,EDWING FABIAN DIAZ PLATA,523,48491,11.5%,0.12%
NO APLICA,NACIONAL,ALIANZA POR COLOMBIA,INTI RAUL ASPRILLA REYES,523,48491,11.5%,0.12%
NO APLICA,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,LUIS HERLINDO MENDIETA OVALLE,523,50079,11.87%,0.12%
NO APLICA,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,MAURICIO MORRIS OTALORA,523,50079,11.87%,0.12%
NO APLICA,NACIONAL,CREEMOS,MARTHA ALICIA RESTREPO CORREA,523,11111,2.63%,0.12%
NO APLICA,NACIONAL,FRENTE AMPLIO UNITARIO,CRISTIAN JAVIER HERNANDEZ PEREZ,523,47903,11.36%,0.12%
NO APLICA,NACIONAL,MOVIMIENTO SALVACIÓN NACIONAL,ANDRES CICERI ANACONA,523,24908,5.9%,0.12%
NO APLICA,NACIONAL,PACTO HISTÓRICO SENADO,PACTO HISTÓRICO SENADO,523,523,0.12%,0.12%
NO APLICA,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,MARIA EMA RODRIGUEZ MOSQUERA,523,50795,12.04%,0.12%
NO APLICA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,MARIANA AYALA PONTE,523,51338,12.17%,0.12%
NO APLICA,NACIONAL,ALIANZA POR COLOMBIA,CARLOS ALBERTO SUAREZ ALVAREZ,522,48491,11.5%,0.12%
NO APLICA,NACIONAL,ALIANZA POR COLOMBIA,HERMAN LOZANO BAEZ,522,48491,11.5%,0.12%
NO APLICA,NACIONAL,ALIANZA POR COLOMBIA,JUAN CARLOS MUÑOZ DIAZ,522,48491,11.5%,0.12%
NO APLICA,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,LUIS FERNANDO VELAZQUEZ BUENO,522,50079,11.87%,0.12%
NO APLICA,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,MAX PLANCK GOMEZ RODRIGUEZ,522,50079,11.87%,0.12%
NO APLICA,NACIONAL,CREEMOS,SARA JARAMILLO GALLEGO,522,11111,2.63%,0.12%
NO APLICA,NACIONAL,FRENTE AMPLIO UNITARIO,ANA ELISA IRAGORRI CASTRO,522,47903,11.36%,0.12%
NO APLICA,NACIONAL,FRENTE AMPLIO UNITARIO,ANA ROSA PINTO AFANADOR,522,47903,11.36%,0.12%
NO APLICA,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,MYRIAM LEON GARCIA,522,49984,11.85%,0.12%
NO APLICA,NACIONAL,ALIANZA POR COLOMBIA,GISSELA PALACIOS MOSQUERA,521,48491,11.5%,0.12%
NO APLICA,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,ADOLFO LEON CABRERA BASTIDAS,521,50079,11.87%,0.12%
NO APLICA,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,FERNANDO TOLOZA COLORADO,521,50079,11.87%,0.12%
NO APLICA,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,GERARDO SOTOMONTE ANGULO,521,50079,11.87%,0.12%
NO APLICA,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,EFRAIN ALBERTO AGAMEZ MONTES,521,49984,11.85%,0.12%
NO APLICA,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,FLOR ELIZABETH CALLE ORTIZ,521,49984,11.85%,0.12%
NO APLICA,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,BIVIAN PATRICIA ROMERO PADILLA,521,50795,12.04%,0.12%
NO APLICA,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,HILBER OSWALDO RODRIGUEZ DELGADO,521,50795,12.04%,0.12%
NO APLICA,NACIONAL,AHORA COLOMBIA,GONZALO CARDENAS MAHECHA,520,49979,11.85%,0.12%
NO APLICA,NACIONAL,AHORA COLOMBIA,JOHANA KATERINE BOCANEGRA GUTIERREZ,520,49979,11.85%,0.12%
NO APLICA,NACIONAL,ALIANZA POR COLOMBIA,JOHANNA ASTRID ZORRO VARGAS,520,48491,11.5%,0.12%
NO APLICA,NACIONAL,ALIANZA POR COLOMBIA,JORGE DAVID PASTRANA SAGRE,520,48491,11.5%,0.12%
NO APLICA,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,FABIAN DE JESUS HIGINIO GIRALDO,520,50079,11.87%,0.12%
NO APLICA,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,YUDY ELVIRA AYA TORO,520,50079,11.87%,0.12%
NO APLICA,NACIONAL,COALICIÓN FUERZA CIUDADANA,MACEDONIO MENA VALENCIA,520,33538,7.95%,0.12%
NO APLICA,NACIONAL,CREEMOS,JUAN ALEJANDRO ANGEL ARANGO,520,11111,2.63%,0.12%
NO APLICA,NACIONAL,FRENTE AMPLIO UNITARIO,RAFAEL DAVID CUELLO RAMIREZ,520,47903,11.36%,0.12%
NO APLICA,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,ADRIANA RODRIGUEZ SANCHEZ,520,49984,11.85%,0.12%
NO APLICA,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,GERMAN ALCIDES BLANCO ALVAREZ,520,49984,11.85%,0.12%
NO APLICA,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,KAREN ALICIA DE VILLEROS BERMUDEZ,520,49984,11.85%,0.12%
NO APLICA,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,NELSON REMIGIO VEGA VEGA,520,49984,11.85%,0.12%
NO APLICA,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,RICARDO MOSQUERA CAICEDO,520,49984,11.85%,0.12%
NO APLICA,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,JEYSON DAVID RESTREPO URIBE,520,50795,12.04%,0.12%
NO APLICA,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,MYRIAN AZUCENA RODRIGUEZ GALINDO,520,50795,12.04%,0.12%
NO APLICA,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,NESTOR FELIPE GIRONZA CARDONA,520,50795,12.04%,0.12%
NO APLICA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,ANDRES CAMILO CASTRO MURCIA,520,51338,12.17%,0.12%
NO APLICA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,JEDSENIA AMARIZ PACHECO,520,51338,12.17%,0.12%
NO APLICA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,JUANITA DE LOS ANGELES ARIZA GUZMAN,520,51338,12.17%,0.12%
NO APLICA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,SILVIA PATRICIA BARRIOS CARREÑO,520,51338,12.17%,0.12%
NO APLICA,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,DEILLY MOSQUERA MENA,519,50079,11.87%,0.12%
NO APLICA,NACIONAL,COALICIÓN FUERZA CIUDADANA,DIANA LUCIA CAMACHO DIAZ,519,33538,7.95%,0.12%
NO APLICA,NACIONAL,COALICIÓN FUERZA CIUDADANA,GINA MARCELA OSUNA OLIVEROS,519,33538,7.95%,0.12%
NO APLICA,NACIONAL,FRENTE AMPLIO UNITARIO,CATALINA BELEN BENAVIDES CORREA,519,47903,11.36%,0.12%
NO APLICA,NACIONAL,FRENTE AMPLIO UNITARIO,HECTOR FABIO LOAIZA CAICEDO,519,47903,11.36%,0.12%
NO APLICA,NACIONAL,MOVIMIENTO SALVACIÓN NACIONAL,PEDRO SANTIAGO RODRIGUEZ BETANCOURT,519,24908,5.9%,0.12%
NO APLICA,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,CARLOS YOVANNI GORDILLO VARGAS,519,49984,11.85%,0.12%
NO APLICA,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,RICARDO ANDRES ROA CASTELLANOS,519,49984,11.85%,0.12%
NO APLICA,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,SYLVIA JULIANA ARCINIEGAS GOMEZ,519,49984,11.85%,0.12%
NO APLICA,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,YOBANY OROZCO VALENCIANO,519,49984,11.85%,0.12%
NO APLICA,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,DIANA LORENA MAZO VILLEGAS,519,50795,12.04%,0.12%
NO APLICA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,EDILMA CASTAÑEDA PINEDA,519,51338,12.17%,0.12%
NO APLICA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,JACQUELIN QUESADA MONTIEL,519,51338,12.17%,0.12%
NO APLICA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,PLUBIO GUDBERTO NIÑO NIÑO,519,51338,12.17%,0.12%
NO APLICA,NACIONAL,AHORA COLOMBIA,JUAN FERNANDO REYES KURI,518,49979,11.85%,0.12%
NO APLICA,NACIONAL,AHORA COLOMBIA,MANUEL HUMBERTO RODRIGUEZ,518,49979,11.85%,0.12%
NO APLICA,NACIONAL,AHORA COLOMBIA,MARIA ELENA VELEZ OSPINO,518,49979,11.85%,0.12%
NO APLICA,NACIONAL,ALIANZA POR COLOMBIA,JOSE ALBEIRO CARDENAS LOPEZ,518,48491,11.5%,0.12%
NO APLICA,NACIONAL,ALIANZA POR COLOMBIA,MARLY YANETH ORJUELA PEÑALOZA,518,48491,11.5%,0.12%
NO APLICA,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,GLADYS LIDIA CORTES VALENCIA,518,50079,11.87%,0.12%
NO APLICA,NACIONAL,COALICIÓN CAMBIO RADICAL - ALMA,GUILLERMO ABRIL ABRIL,518,50079,11.87%,0.12%
NO APLICA,NACIONAL,FRENTE AMPLIO UNITARIO,GILBERTO CEDANO VILLABON,518,47903,11.36%,0.12%
NO APLICA,NACIONAL,MOVIMIENTO SALVACIÓN NACIONAL,JOHN ALEJANDRO BERMEO RODRIGUEZ,518,24908,5.9%,0.12%
NO APLICA,NACIONAL,PARTIDO CONSERVADOR COLOMBIANO,GLADYS HELENA ORTIZ FLOREZ,518,49984,11.85%,0.12%
NO APLICA,NACIONAL,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,JULIAN QUINTERO OSPINA,518,50795,12.04%,0.12%
NO APLICA,NACIONAL,PARTIDO LIBERAL COLOMBIANO,BLANCA LUZ ESTRADA ALDANA,518,51338,12.17%,0.12%
